Fraudolent,SMS_test,ID,Date and Time
0,Thanks. It was only from tescos but quite nice. All gone now. Speak soon,0XTEXGN,2018-09-09
0,645,KRHX60R,2018-05-18
0,R ü going 4 today's meeting?,Q81YDC1,2016-11-20
0,my ex-wife was not able to have kids. Do you want kids one day?,LKE3UZ6,2016-05-05
0,Oh ok i didnt know what you meant. Yep i am baby jontin,39IAD74,2018-05-30
0,Just sent it. So what type of food do you like?,0H7T612,2017-09-02
1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,5ZRFNN4,2018-04-03
0,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,WR9R9M4,2018-07-14
0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,QMXK3N1,2016-10-25
0,Cuz ibored. And don wanna study,QXMMYG0,2016-07-30
0,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,75XJ5Y4,2016-10-14
0,Ok c ü then.,9Z7OFO0,2016-05-02
0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,VALWMOR,2018-04-07
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",CWZLXA7,2017-02-09
0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,S48E2NR,2018-05-18
0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,H8DZU86,2016-10-03
0,IM GONNA MISS U SO MUCH,9X6DXQG,2016-10-29
1,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,JLTMJZ7,2016-08-25
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,3H6Q777,2016-03-19
0,"I av a new number,  . Wil u only use this one,ta.",QUB0UFS,2018-05-10
0,Wat r u doing?,X3YWQUQ,2018-07-02
0,Dude ive been seeing a lotta corvettes lately,4HBJETR,2016-02-18
0,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",9VPKVY9,2018-05-10
1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",CA17FOI,2017-10-20
0,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,VOFFTKP,2017-11-18
1,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",Q34EJ9D,2017-12-01
0,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,X6R4E6O,2017-08-20
0,Doing my masters. When will you buy a bb cos i have for sale and how's bf,VHCTGK0,2018-06-04
0,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,HD86CXJ,2017-04-12
0,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,L03GYTR,2016-10-09
0,Are you in castor? You need to see something,ORFVN7L,2016-07-12
0,i thought we were doing a king of the hill thing there.,0VPUW07,2017-06-03
0,Ya srsly better than yi tho,5M5Z79U,2016-07-29
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,J6FD64F,2016-11-15
0,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",9BWP07W,2018-06-29
0,Sat right? Okay thanks...,ZNXRH2S,2016-12-05
0,I always chat with you. In fact i need money can you raise me?,LQY1GZF,2018-08-30
0,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",57UEDKZ,2016-08-05
0,That's necessarily respectful,ICM1FAH,2017-08-10
0,Moji i love you more than words. Have a rich day,CKAZ59Q,2017-05-10
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",NRYH2H0,2016-05-08
0,I think steyn surely get one wicket:),3ZVI7A6,2016-02-21
0,This phone has the weirdest auto correct.,7UD4KIT,2018-02-15
0,Ü got wat to buy tell us then ü no need to come in again.,W2HDH6D,2017-09-10
0,And of course you should make a stink!,TYAQHOV,2017-10-21
0,Oh my God. I'm almost home,5JPP8QA,2016-03-13
0,Ü no home work to do meh...,WM3Z4BY,2016-10-05
0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,K08IAYL,2018-06-11
0,I'll be late...,6TZMX54,2017-01-18
0,"Dude u knw also telugu..thts gud..k, gud nyt..",9UFHCXG,2016-10-21
1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,TIXSVEL,2018-08-20
0,Ok try to do week end course in coimbatore.,ZV3VWP1,2017-07-07
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,7U1LHSE,2018-08-26
0,Lil fever:) now fine:),38UC3SS,2016-08-08
0,"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",7AZTPGZ,2018-07-12
0,Like a personal sized or what,LDV7ET1,2018-08-08
0,Lara said she can loan me  &lt;#&gt; .,CI4LYX0,2016-10-26
0,Water logging in desert. Geoenvironmental implications.,L65FFOV,2016-05-20
0,I want to be inside you every night...,W1WQLNE,2017-03-15
0,Argh why the fuck is nobody in town ;_;,UZ9LGNS,2018-04-02
0,Did you try making another butt.,Q9DOXPP,2016-12-24
0,Ugh fuck it I'm resubbing to eve,IAP91Z7,2017-08-02
0,Why i come in between you people,98JK59D,2018-09-11
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",1JHQOOH,2018-02-23
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",HO7MOE4,2016-06-05
0,Fuck cedar key and fuck her (come over anyway tho),XLZ84Z3,2017-12-07
0,"I'll see if I can swing by in a bit, got some things to take care of here firsg",RQ0Z25M,2017-03-12
0,R u over scratching it?,SWFUFUH,2018-09-18
0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,WV8WSY9,2016-03-30
0,I am joining today formally.Pls keep praying.will talk later.,D18V0MJ,2017-04-25
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,P9IML1X,2016-06-03
0,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,E4MD5YD,2017-08-21
0,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,H1G16NI,2016-05-08
0,Yo dude guess who just got arrested the other day,ACWS58X,2018-08-24
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,6E6QJ02,2016-05-06
0,I liked your new house,53CEIRW,2017-05-09
0,"Haha just kidding, papa needs drugs",XG706Y2,2017-03-19
0,"Aight yo, dats straight dogg",L5OMLU9,2017-08-03
0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",D2G9KS6,2016-07-31
0,I have lost 10 kilos as of today!,5WD06ZM,2018-08-24
0,Oh god..taken the teeth?is it paining,21DH7GO,2017-12-17
0,Kallis wont bat in 2nd innings.,JJY00EN,2018-08-06
0,"Why is that, princess? I bet the brothas are all chasing you!",GREBT62,2016-11-01
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,ZDZ69HH,2017-10-23
0,Actually I decided I was too hungry so I haven't left yet :V,1J7J85R,2016-02-21
0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,U14ALD0,2018-07-01
0,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx",EQQM7IG,2017-09-06
0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,ZJ6L7YT,2018-08-30
0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",0TYRA3Q,2017-01-23
0,Ok then i will come to ur home after half an hour,EOCH5SO,2017-08-24
0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,NB04O9G,2017-07-11
0,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",N6JT514,2017-03-12
0,K:)k:)what are detail you want to transfer?acc no enough?,J81TQGT,2016-07-23
0,"Aldrine, rakhesh ex RTM here.pls call.urgent.",GXOGPF3,2018-03-04
0,You unbelievable faglord,HQHEKL1,2016-08-02
0,"My planning usually stops at ""find hella weed, smoke hella weed""",NRFNJCY,2016-05-25
0,I'm still looking for a car to buy. And have not gone 4the driving test yet.,XWERNQB,2018-05-16
0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",SFVEILA,2016-09-20
0,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,EY536XP,2018-07-09
0,ALSO TELL HIM I SAID HAPPY BIRTHDAY,MRSV3HS,2017-09-22
0,Yup but not studying surfing lor. I'm in e lazy mode today.,2E47ALO,2016-12-06
0,Oh ho. Is this the first time u use these type of words,IDMXSP5,2017-09-21
0,"Aight, I'll hit you up when I get some cash",4NH2MM9,2018-05-24
0,Where do you need to go to get it?,I6QCTYR,2016-05-02
0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,11U7F3F,2017-01-09
0,"Until 545 lor... Ya, can go 4 dinner together...",WKB2W7N,2016-03-18
0,The new deus ex game comin early next yr,SKJXSK4,2016-09-16
0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,944MKKZ,2018-08-07
0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,OG2OANV,2017-11-25
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",QJW6YCY,2016-11-13
0,Did u fix the teeth?if not do it asap.ok take care.,FFXW3U0,2018-01-08
0,That day you asked about anand number. Why:-),IV9PMZK,2018-08-28
0,Eat at old airport road... But now 630 oredi... Got a lot of pple...,KOTQHMM,2018-05-07
0,There the size of elephant tablets & u shove um up ur ass!!,KT7HXH0,2018-08-16
0,I reach home safe n sound liao...,JG4PIR4,2016-09-15
0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,XHSMWRL,2017-05-17
0,Thanks for looking out for me. I really appreciate.,KPK12IG,2017-05-16
0,Buy one egg for me da..please:),T2Y0UYX,2016-06-21
0,Ok lor...,T4R626Y,2018-08-07
1,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",SUJARCS,2018-04-15
0,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",V9XZBX0,2016-05-19
1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,4YA2OK0,2018-01-22
0,Ok i am on the way to railway,M41W9S8,2017-08-06
0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,5RX35NK,2017-01-22
0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,H0J3OQ1,2016-11-30
0,Sure! I am driving but will reach my destination soon.,H6QKE1M,2018-07-20
0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,E0DER88,2018-05-28
0,I like dis sweater fr mango but no more my size already so irritating.,WVTRWQI,2016-10-12
0,Get ready to put on your excellent sub face :),170H1P8,2016-07-08
0,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",NXKVWI9,2018-02-19
0,As in different styles?,ZZ486VN,2016-05-01
1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",HZ239T3,2018-06-13
0,Blank is Blank. But wat is blank? Lol,GT5KIRU,2016-02-17
0,No i am not having not any movies in my laptop,DKUJT7P,2016-12-23
1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",AETKLI3,2018-06-21
0,Just haven't decided where yet eh ?,IEYHGA9,2018-03-31
0,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",1ZXP4MV,2018-02-22
0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,YDYAOX1,2016-05-06
0,And you! Will expect you whenever you text! Hope all goes well tomo,P7U2FPH,2017-03-11
0,If you are not coughing then its nothing,3XCFOV6,2017-09-04
0,Rofl betta invest in some  anti aging products,IFE1KJU,2018-02-22
0,Sounds great! Im going to sleep now. Have a good night!,T9L6IT7,2017-04-21
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,99LR4Q2,2016-10-16
0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,QIV5BYU,2016-06-14
0,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",UFBVTIO,2018-05-30
0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",KXO7NQW,2017-12-16
0,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",96FM9P7,2016-11-01
0,K... Must book a not huh? so going for yoga basic on sunday?,T4IB6FP,2017-04-10
0,Cps is causing the outages to conserve energy.,3ZJROU7,2018-05-03
0,Discussed with your mother ah?,D2GP4I0,2016-10-21
0,Love you aathi..love u lot..,PLG3R4F,2016-10-19
0,Great. So should i send you my account number.,W0JOC5S,2016-07-28
1,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,0O1IZOY,2017-03-17
0,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,4X5H8SW,2018-01-23
0,Check wid corect speling i.e. Sarcasm,2PH4R0O,2016-03-07
1,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",LF4BWBC,2017-05-04
0,Oops. 4 got that bit.,NC84PUV,2016-11-28
0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",P9PZB6H,2017-12-10
